Rpsi(lP),Evac
4.557553194789960723e+37,5.912157854529290907e-02
4.659439389257946992e+37,6.549880506770805466e-02
4.763603296388734766e+37,7.215129387385740833e-02
4.870095835494811960e+37,7.906911993716905784e-02
4.978969064213198402e+37,8.624196236730687082e-02
5.090276203953536456e+37,9.365911980817460958e-02
5.204071665914275718e+37,1.013095264035388937e-01
5.320411077681275672e+37,1.091817683065158390e-01
5.439351310420619940e+37,1.172641007081563769e-01
5.560950506679333219e+37,1.255444653598521143e-01
5.685268108808052767e+37,1.340105085634033244e-01
5.812364888018185718e+37,1.426495996017597134e-01
5.942302974089565773e+37,1.514488495831746995e-01
6.075145885741786549e+37,1.603951306704767266e-01
6.210958561684481834e+37,1.694750956668350239e-01
6.349807392362265959e+37,1.786751979288276893e-01
6.491760252408321924e+37,1.879817115770025526e-01
6.636886533824526549e+37,1.973807519739042560e-01
6.785257179902825667e+37,2.068582964389592271e-01
6.936944719904915582e+37,2.164002051692399398e-01
7.092023304517786684e+37,2.259922423350654574e-01
7.250568742100745121e+37,2.356200973187967673e-01
7.412658535743892877e+37,2.452694060652170771e-01
7.578371921154501031e+37,2.549257725116721995e-01
7.747789905390332827e+37,2.645747900659218832e-01
7.920995306459507776e+37,2.742020630997777930e-01
8.098072793804364428e+37,2.837932284262427163e-01
8.279108929691634052e+37,2.933339767283839050e-01
8.464192211527266897e+37,3.028100739078012915e-01
8.653413115117218352e+37,3.122073823208119103e-01
8.846864138896059553e+37,3.215118818708351811e-01
9.044639849142915830e+37,3.307096909253030570e-01
9.246836926209645343e+37,3.397870870260609744e-01
9.453554211781770938e+37,3.487305273622913759e-01
9.664892757195920615e+37,3.575266689753499594e-01
9.880955872838230897e+37,3.661623886655361315e-01
1.010184917864548890e+38,3.746248025709016938e-01
1.032768065573682024e+38,3.829012853890496060e-01
1.055856069919885659e+38,3.909794892131798205e-01
1.079460217205090915e+38,3.988473619542197146e-01
1.103592046041743791e+38,4.064931653217017660e-01
1.128263352993217071e+38,4.139054923364156591e-01
1.153486198340492638e+38,4.210732843487753341e-01
1.179272911977671087e+38,4.279858475375329929e-01
1.205636099439278235e+38,4.346328688641616922e-01
1.232588648062411826e+38,4.410044314591938797e-01
1.260143733286448492e+38,4.470910294174055832e-01
1.288314825093782501e+38,4.528835819799675866e-01
1.317115694594449526e+38,4.583734470822793949e-01
1.346560420757951873e+38,4.635524342472686077e-01
1.376663397295685821e+38,4.684128168050151197e-01
1.407439339697009848e+38,4.729473434203511073e-01
1.438903292422825679e+38,4.771492489113366431e-01
1.471070636259867514e+38,4.810122643424134536e-01
1.503957095839394404e+38,4.845306263771925193e-01
1.537578747324092180e+38,4.876990858769507109e-01
1.571952026266571643e+38,4.905129157319305100e-01
1.607093735643793981e+38,4.929679179138632961e-01
1.643021054070985965e+38,4.950604297391135167e-01
1.679751544199178515e+38,4.967873293331391826e-01
1.717303161300614041e+38,4.981460402880963922e-01
1.755694262045807805e+38,4.991345355066488798e-01
1.794943613477101110e+38,4.997513402262556137e-01
1.835070402182655328e+38,4.999955342194028485e-01
1.876094243675709438e+38,4.998667531665200170e-01
1.918035191983218996e+38,4.993651891995151693e-01
1.960913749449150823e+38,4.984915906151298204e-01
2.004750876756785202e+38,4.972472607585348148e-01
2.049568003175068657e+38,4.956340560788367600e-01
2.095387037034196081e+38,4.936543833593823871e-01
2.142230376435043310e+38,4.913111961270277273e-01
2.190120920198350097e+38,4.886079902456830215e-01
2.239082079058508061e+38,4.855487987007421347e-01
2.289137787107589859e+38,4.821381855821658124e-01
2.340312513495398254e+38,4.783812392751830012e-01
2.392631274390703595e+38,4.742835648688107919e-01
2.446119645210254973e+38,4.698512757934495965e-01
2.500803773120985189e+38,4.650909847001121755e-01
2.556710389821709923e+38,4.600097935948291861e-01
2.613866824610771864e+38,4.546152832429471435e-01
2.672301017745402417e+38,4.489155018592269064e-01
2.732041534100154656e+38,4.429189531004660285e-01
2.793117577130469912e+38,4.366345833786773878e-01
2.855559003148398072e+38,4.300717685136832280e-01
2.919396335917696436e+38,4.232402997450860349e-01
2.984660781574735594e+38,4.161503691244711201e-01
3.051384243883442083e+38,4.088125543095766923e-01
3.119599339831034967e+38,4.012378027832372851e-01
3.189339415572407557e+38,3.934374155205262458e-01
3.260638562731214785e+38,3.854230301285157534e-01
3.333531635064856308e+38,3.772066034838285065e-01
3.408054265502536402e+38,3.688003938938660964e-01
3.484242883563952245e+38,3.602169428082931946e-01
3.562134733167385530e+38,3.514690561081241227e-01
3.641767890836186506e+38,3.425697850002599187e-01
3.723181284311696623e+38,3.335324065460879561e-01
3.806414711582846338e+38,3.243704038530250133e-01
3.891508860340884541e+38,3.150974459587541632e-01
3.978505327869017527e+38,3.057273674380077133e-01
4.067446641377012764e+38,2.962741477623455078e-01
4.158376278789745238e+38,2.867518904438886573e-01
4.251338690001131124e+38,2.771748019938564678e-01
4.346379318602875392e+38,2.675571707275120614e-01
4.443544624098971082e+38,2.579133454470196596e-01
4.542882104617173646e+38,2.482577140340963828e-01
4.644440320127477605e+38,2.386046819843662681e-01
4.748268916180379941e+38,2.289686509153653071e-01
4.854418648175453902e+38,2.193639970804314165e-01
4.962941406172454727e+38,2.098050499203649721e-01
5.073890240257496089e+38,2.003060706849304762e-01
5.187319386475484384e+38,1.908812311561575437e-01
5.303284293343093543e+38,1.815445925050509224e-01
5.421841648954050792e+38,1.723100843133658355e-01
5.543049408690357939e+38,1.631914837916708938e-01
5.666966823553467957e+38,1.542023952247716934e-01
5.793654469127904306e+38,1.453562296751264860e-01
5.923174275193290649e+38,1.366661849745084423e-01
6.055589555997912325e+38,1.281452260337873905e-01
6.190965041209045828e+38,1.198060655002760461e-01
6.329366907555708113e+38,1.116611447913459648e-01
6.470862811177777472e+38,1.037226155327626714e-01
6.615521920699306319e+38,9.600232142936031277e-02
6.763414951040700716e+38,8.851178059508270357e-02
6.914614197986770195e+38,8.126216836881663963e-02
7.069193573528132711e+38,7.426430064156155919e-02
7.227228641991555525e+38,6.752861771997549500e-02
7.388796656979142259e+38,6.106516875016321233e-02
7.553976599132745552e+38,5.488359672507721332e-02
7.722849214742610415e+38,4.899312409791083817e-02
7.895497055219754258e+38,4.340253902283629922e-02
8.072004517449517857e+38,3.812018224375265940e-02
8.252457885048492171e+38,3.315393465048849242e-02
8.436945370543143809e+38,2.851120552109546666e-02
8.625557158491325568e+38,2.419892146775355635e-02
8.818385449568523372e+38,2.022351610274765107e-02
9.015524505638235323e+38,1.659092044002677749e-02
9.217070695831344417e+38,1.330655404654167324e-02
9.423122543654749550e+38,1.037531695664660990e-02
9.633780775154055917e+38,7.801582361612793143e-03
9.849148368151403951e+38,5.589190085149961691e-03
1.006933060258558926e+39,3.741440854665247385e-03
1.029443511197678583e+39,2.261091376816492301e-03
1.052457193604176007e+39,1.150350224716450162e-03
1.075985357448619631e+39,4.108745428950012356e-04
1.100039504199783772e+39,4.376757496524981178e-05
1.124631392447076257e+39,4.957701766449780419e-05
1.149773043648570262e+39,4.282942037292881217e-04
1.175476748007535448e+39,1.179354114825629987e-03
1.201755070480436457e+39,2.301636224519981299e-03
1.228620856919052056e+39,3.793466170016071212e-03
1.256087240350095384e+39,5.652618250185563985e-03
1.284167647395122339e+39,7.876318746150462805e-03
1.312875804833957588e+39,1.046125005946670419e-02
1.342225746314956716e+39,1.340355566174387426e-02
1.372231819215063490e+39,1.669884584830091945e-02
1.402908691653443780e+39,2.034220428727870345e-02
1.434271359661802004e+39,2.432819535445407758e-02
1.466335154514993733e+39,2.865087224278485209e-02
1.499115750225636638e+39,3.330378583463677877e-02
1.532629171206024837e+39,3.827999432335700558e-02
1.566891800101572280e+39,4.357207356996265629e-02
1.601920385799253288e+39,4.917212817942272912e-02
1.637732051615075634e+39,5.507180327998193597e-02
1.674344303664718586e+39,6.126229698804637469e-02
1.711775039421037023e+39,6.773437353993849719e-02
1.750042556463135567e+39,7.447837707097050564e-02
1.789165561420902149e+39,8.148424602130190098e-02
1.829163179119496686e+39,8.874152814704057424e-02
1.870054961928416007e+39,9.623939611424758844e-02
1.911860899319266519e+39,1.039666636524951698e-01
1.954601427637501031e+39,1.119118022439790222e-01
1.998297440092459170e+39,1.200629583232416114e-01
2.042970296970735983e+39,1.284079709617833298e-01
2.088641836078042363e+39,1.369343900113260681e-01
2.135334383414162687e+39,1.456294946784741640e-01
2.183070764086892913e+39,1.544803125032579438e-01
2.231874313469794234e+39,1.634736387130502067e-01
2.281768888609381668e+39,1.725960559231327351e-01
2.332778879887512970e+39,1.818339541545002935e-01
2.384929222944119110e+39,1.911735511388729936e-01
2.438245410866850455e+39,2.006009128808854680e-01
2.492753506653037431e+39,2.101019744465683903e-01
2.548480155950241789e+39,2.196625609472216967e-01
2.605452600081837818e+39,2.292684086872978089e-01
2.663698689363367425e+39,2.389051864447699902e-01
2.723246896717006951e+39,2.485585168523171407e-01
2.784126331590181889e+39,2.582139978472540176e-01
2.846366754185336747e+39,2.678572241583760949e-01
2.909998590008044997e+39,2.774738087975920919e-01
2.975052944739891204e+39,2.870494045242144021e-01
3.041561619444298883e+39,2.965697252500212877e-01
3.109557126112070132e+39,3.060205673530411175e-01
3.179072703554437050e+39,3.153878308683378262e-01
3.250142333651675751e+39,3.246575405241130530e-01
3.322800757964445282e+39,3.338158665917689283e-01
3.397083494716997566e+39,3.428491455188984460e-01
3.473026856159796614e+39,3.517439003142592835e-01
3.550667966320284536e+39,3.604868606544785470e-01
3.630044779150754897e+39,3.690649826824175528e-01
3.711196097081360693e+39,3.774654684676385652e-01
3.794161589988456642e+39,3.856757850999684711e-01
3.878981814586700209e+39,3.936836833876973252e-01
3.965698234254661334e+39,4.014772161324870470e-01
4.054353239303974348e+39,4.090447559537049860e-01
4.144990167700959999e+39,4.163750126356139392e-01
4.237653326252141937e+39,4.234570499715608616e-01
4.332388012263048582e+39,4.302803020800108902e-01
4.429240535681201272e+39,4.368345891680342485e-01
4.528258241734481530e+39,4.431101327188523564e-01
4.629489534074861957e+39,4.490975700806351112e-01
4.732983898440255536e+39,4.547879684349120932e-01
4.838791926844968353e+39,4.601728381236789844e-01
4.946965342310939293e+39,4.652441453153390305e-01
5.057557024152253098e+39,4.699943239906215209e-01
5.170621033824103305e+39,4.744162872304840128e-01
5.286212641350417210e+39,4.785034377893044311e-01
5.404388352341799297e+39,4.822496779374903508e-01
5.525205935617991985e+39,4.856494185588383639e-01
5.648724451446962892e+39,4.886975874890798766e-01
5.775004280416180512e+39,4.913896370831958293e-01
5.904107152948872971e+39,4.937215510001544128e-01
6.036096179480123942e+39,4.956898501950041669e-01
6.171035881308074439e+39,4.972915981093638527e-01
6.308992222133810966e+39,4.985244050525343695e-01
6.450032640307352182e+39,4.993864317667554564e-01
6.594226081793994565e+39,4.998763921712398028e-01
6.741643033877641015e+39,4.999935552809127715e-01
6.892355559618123195e+39,4.997377462969868622e-01
7.046437333077734353e+39,4.991093468677492151e-01
7.203963675336372268e+39,4.981092945191713528e-01
7.365011591311262218e+39,4.967390812561881530e-01
7.529659807399791600e+39,4.950007513367370438e-01
7.697988809964481067e+39,4.928968982218715489e-01
7.870080884677075177e+39,4.904306607065075374e-01
8.046020156743418910e+39,4.876057182365763354e-01
8.225892632026962600e+39,4.844262854195549584e-01
8.409786239091589673e+39,4.808971057365872825e-01
8.597790872185018893e+39,4.770234444655360728e-01
8.789998435181743118e+39,4.728110808256047459e-01
8.986502886509708479e+39,4.682662993551482411e-01
9.187400285080661903e+39,4.633958805355929966e-01
9.392788837247279230e+39,4.582070906754786566e-01
9.602768944810807556e+39,4.527076710696332773e-01
9.817443254100403388e+39,4.469058264497369759e-01
1.003691670615119941e+40,4.408102127434724293e-01
1.026129658800335737e+40,4.344299241605012463e-01
1.049069258514791407e+40,4.277744796245778192e-01
1.072521683514594183e+40,4.208538085719915611e-01
1.096498398244466881e+40,4.136782361376041828e-01
1.121011123442075822e+40,4.062584677504895714e-01
1.146071841867559335e+40,3.986055731622000775e-01
1.171692804161142564e+40,3.907309699315455465e-01
1.197886534831795350e+40,3.826464063903918800e-01
1.224665838379579306e+40,3.743639441160260817e-01
1.252043805555054191e+40,3.658959399361775833e-01
1.280033819758519525e+40,3.572550274935177295e-01
1.308649563582312027e+40,3.484540983972082007e-01
1.337905025499468421e+40,3.395062829895112988e-01
1.367814506701698327e+40,3.304249307563575377e-01
1.398392628090441482e+40,3.212235904108448059e-01
1.429654337424101988e+40,3.119159896795352105e-01
1.461614916625064105e+40,3.025160148217392320e-01
1.494289989250175368e+40,2.930376899121778789e-01
1.527695528127999323e+40,2.834951559181446146e-01
1.561847863167040849e+40,2.739026496021612078e-01
1.596763689338407861e+40,2.642744822818183792e-01
1.632460074836926909e+40,2.546250184783163673e-01
1.668954469424837523e+40,2.449686544856291281e-01
1.706264712961746730e+40,2.353197968923288752e-01
1.744409044125542104e+40,2.256928410879821822e-01
1.783406109328130222e+40,2.161021497862961882e-01
1.823274971830488311e+40,2.065620315969789178e-01
1.864035121061635800e+40,1.970867196783553654e-01
1.905706482145638074e+40,1.876903505025570018e-01
1.948309425641888193e+40,1.783869427648911155e-01
1.991864777502988493e+40,1.691903764690215195e-01
2.036393829255241606e+40,1.601143722190045970e-01
2.081918348406897303e+40,1.511724707491050590e-01
2.128460589088748117e+40,1.423780127220915237e-01
2.176043302932932417e+40,1.337441188258903235e-01
2.224689750194772941e+40,1.252836701984982870e-01
2.274423711123243231e+40,1.170092892102489873e-01
2.325269497585814326e+40,1.089333206321725228e-01
2.377251964952807517e+40,1.010678132185177241e-01
2.430396524247796394e+40,9.342450173085119214e-02
2.484729154569457454e+40,8.601478943069235106e-02
2.540276415791103721e+40,7.884973106666365306e-02
2.597065461544338670e+40,7.194001638159924772e-02
2.655124052492543816e+40,6.529595416426257903e-02
2.714480569901518826e+40,5.892745686936637362e-02
2.775164029513249144e+40,5.284402582892965688e-02
2.837204095730089979e+40,4.705473707695019547e-02
2.900631096115598910e+40,4.156822780867942824e-02
2.965476036219987809e+40,3.639268349452293161e-02
3.031770614736779815e+40,3.153582566793009662e-02
3.099547238998298714e+40,2.700490040542027556e-02
3.168839040817814905e+40,2.280666751597519235e-02
3.239679892685346162e+40,1.894739045590663334e-02
3.312104424326028801e+40,1.543282698421698934e-02
3.386148039628408049e+40,1.226822057246451138e-02
3.461846933951156533e+40,9.458292581879700761e-03
3.539238111816981243e+40,7.007235219426717794e-03
3.618359405001516055e+40,4.918705283362133016e-03
3.699249491027169113e+40,3.195818707542414424e-03
3.781947912070120594e+40,1.841145912683851216e-03
3.866495094289995772e+40,8.567079714791934857e-04
3.952932367591968903e+40,2.439735933110506565e-04
4.041301985830035580e+40,3.856933040729140226e-06
4.131647147462561640e+40,1.367162271567663213e-04
4.224012016669287282e+40,6.423532593133588929e-04
4.318441744940398824e+40,1.520013656052103665e-03
4.414982493148591951e+40,2.768388012278027218e-03
4.513681454113855899e+40,4.385613844788439734e-03
4.614586875673412120e+40,6.369278370966218600e-03
4.717748084267038341e+40,8.716422108472067845e-03
4.823215509049645305e+40,1.142354329058068059e-02
4.931040706543293623e+40,1.448660309055836530e-02
5.041276385839533969e+40,1.790103164728906043e-02
5.153976434365941348e+40,2.166173488318920426e-02
5.269195944228276978e+40,2.576310210418182242e-02
5.386991239141538245e+40,3.019901437044800879e-02
5.507419901963498604e+40,3.496285362544472586e-02
5.630540802842894378e+40,4.004751256955559752e-02
5.756414127997756890e+40,4.544540526365378752e-02
5.885101409136659082e+40,5.114847844677868072e-02
6.016665553537676773e+40,5.714822355100421941e-02
6.151170874800267047e+40,6.343568939561750053e-02
6.288683124283641447e+40,7.000149554159904031e-02
6.429269523248938074e+40,7.683584628656378590e-02
6.572998795719453056e+40,8.392854527924835384e-02
6.719941202075473381e+40,9.126901073168543210e-02
6.870168573400679570e+40,9.884629120649326972e-02
7.023754346595281013e+40,1.066490819556040748e-01
7.180773600275225832e+40,1.146657417861090267e-01
7.341303091473393746e+40,1.228843104280832044e-01
7.505421293161260788e+40,1.312925263784151808e-01
7.673208432609981170e+40,1.398778451941223022e-01
7.844746530607829655e+40,1.486274582076677064e-01
8.020119441555586161e+40,1.575283116365975566e-01
8.199412894457667670e+40,1.665671260588434399e-01
8.382714534829612365e+40,1.757304162246026979e-01
8.570113967543116689e+40,1.850045111753904070e-01
8.761702800627519389e+40,1.943755746400900042e-01
8.957574690051854959e+40,2.038296256776428172e-01
9.157825385507356065e+40,2.133525595356104976e-01
9.362552777213413226e+40,2.229301686934191395e-01
9.571856943770683796e+40,2.325481640589690258e-01
9.785840201082441651e+40,2.421921962868723299e-01
1.000460715237110534e+41,2.518478771866472510e-01
1.022826473931217543e+41,2.615008011888675932e-01
1.045692229431123342e+41,2.711365668371678583e-01
1.069069159395051160e+41,2.807407982742195496e-01
1.092968691362855282e+41,2.902991666894021994e-01
1.117402508342307289e+41,2.997974116963960656e-01
1.142382554520183304e+41,3.092213626085867917e-01
1.167921041101019401e+41,3.185569595807068999e-01
1.194030452276494453e+41,3.277902745851441479e-01
1.220723551328066975e+41,3.369075321914573595e-01
1.248013386866232956e+41,3.458951301183656457e-01
1.275913299209167822e+41,3.547396595273371589e-01
1.304436926903963798e+41,3.634279250276136741e-01
1.333598213393760637e+41,3.719469643627556499e-01
1.363411413833707693e+41,3.802840677493614652e-01
1.393891102059515443e+41,3.884267968391780790e-01
1.425052177711660374e+41,3.963630032761576438e-01
1.456909873518993214e+41,4.040808468209635684e-01
1.489479762744943241e+41,4.115688130157003077e-01
1.522777766800418567e+41,4.188157303626653949e-01
1.556820163026778298e+41,4.258107869914007915e-01
1.591623592652796975e+41,4.325435467892028707e-01
1.627205068929637249e+41,4.390039649710781866e-01
1.663581985447426230e+41,4.451824030657684506e-01
1.700772124638011059e+41,4.510696432956800561e-01
1.738793666467669024e+41,4.566569023291409679e-01
1.777665197324141767e+41,4.619358443844591156e-01
1.817405719102491175e+41,4.668985936663281877e-01
1.858034658493782073e+41,4.715377461159245276e-01
1.899571876481707313e+41,4.758463804572148903e-01
1.942037678051369485e+41,4.798180685230051257e-01
1.985452822115106202e+41,4.834468848452862511e-01
2.029838531660368554e+41,4.867274154956198196e-01
2.075216504124141442e+41,4.896547661622913106e-01
2.121608921999608413e+41,4.922245694522868198e-01
2.169038463679774474e+41,4.944329914071169951e-01
2.217528314543498068e+41,4.962767372228084062e-01
2.267102178289537368e+41,4.977530561655008623e-01
2.317784288523611412e+41,4.988597456753464665e-01
2.369599420604859948e+41,4.995951546525698173e-01
2.422572903756952828e+41,4.999581859207821721e-01
2.476730633449945000e+41,4.999482978638931097e-01
2.532099084059137995e+41,4.995655052341599900e-01
2.588705321806527925e+41,4.988103791301790046e-01
2.646577017991973227e+41,4.976840461448479580e-01
2.705742462519946124e+41,4.961881866845739286e-01
2.766230577728679569e+41,4.943250324622255332e-01
2.828070932528694359e+41,4.920973631675824023e-01
2.891293756856947581e+41,4.895085023202471186e-01
2.955929956454564253e+41,4.865623123111849080e-01
3.022011127974703610e+41,4.832631886403320753e-01
3.089569574428164428e+41,4.796160533588292862e-01
3.158638320974536953e+41,4.756263477256615357e-01
3.229251131065867916e+41,4.713000240897305959e-01
3.301442522951728997e+41,4.666435370093636736e-01
3.375247786553010752e+41,4.616638336225949435e-01
3.450703000712934291e+41,4.563683432825278996e-01
3.527845050833997321e+41,4.507649664733069939e-01
3.606711646908639300e+41,4.448620630231625017e-01
3.687341341953552015e+41,4.386684396321451351e-01
3.769773550855819162e+41,4.321933367331995957e-01
3.854048569640362123e+41,4.254464147061026158e-01
3.940207595168430272e+41,4.184377394648725601e-01
4.028292745275836989e+41,4.111777674401712601e-01
4.118347079362016297e+41,4.036773299790861191e-01
4.210414619439050045e+41,3.959476171855421667e-01
4.304540371651244610e+41,3.880001612254743160e-01
4.400770348276140165e+41,3.798468191216899936e-01
4.499151590216656404e+41,3.714997550640714019e-01
4.599732189996773476e+41,3.629714222614823793e-01
4.702561315270923988e+41,3.542745443624729651e-01
4.807689232858958645e+41,3.454220964725706056e-01
4.915167333318800318e+41,3.364272857963278573e-01
5.025048156067658731e+41,3.273035319331577542e-01
5.137385415065618884e+41,3.180644468562877081e-01
5.252234025073009266e+41,3.087238146046710208e-01
5.369650128494753253e+41,2.992955707182227143e-01
5.489691122825280826e+41,2.897937814469864759e-01
5.612415688706102219e+41,2.802326227653593738e-01
5.737883818611503836e+41,2.706263592225556791e-01
5.866156846175080079e+41,2.609893226609207306e-01
5.997297476171872802e+41,2.513358908339210496e-01
6.131369815171256852e+41,2.416804659555381596e-01
6.268439402874108577e+41,2.320374532132404299e-01
6.408573244151511084e+41,2.224212392765114732e-01
6.551839841799207796e+41,2.128461708329708046e-01
6.698309230024289038e+41,2.033265331841863366e-01
6.848053008681031957e+41,1.938765289329938135e-01
7.001144378271003628e+41,1.845102567943368022e-01
7.157658175726710555e+41,1.752416905609657238e-01
7.317670910994644868e+41,1.660846582555488005e-01
7.481260804436168642e+41,1.570528215003212102e-01
7.648507825065101769e+41,1.481596551348904334e-01
7.819493729638928293e+41,1.394184271128145747e-01
7.994302102625105647e+41,1.308421787067342579e-01
8.173018397060109720e+41,1.224437050517931808e-01
8.355729976322689342e+41,1.142355360562127276e-01
8.542526156839639348e+41,1.062299177075681916e-01
8.733498251747623901e+41,9.843879380270760537e-02
8.928739615530406811e+41,9.087378812845620102e-02
9.128345689653954375e+41,8.354618711979390488e-02
9.332414049222479742e+41,7.646692302127716667e-02
9.541044450676008025e+41,6.964655757699469985e-02
9.754338880555738955e+41,6.309526627317930958e-02
9.972401605358830832e+41,5.682282315711872922e-02
1.019533922250769724e+42,5.083858625502549883e-02
1.042326071245958270e+42,4.515148361051370823e-02
1.065627749197939039e+42,3.976999996462593501e-02
1.089450346860513660e+42,3.470216409722767792e-02
1.113805509633015326e+42,2.995553684864286220e-02
1.138705143253008254e+42,2.553719983944370900e-02
1.164161419616342697e+42,2.145374490516552268e-02
1.190186782727134241e+42,1.771126426180934937e-02
1.216793954780943135e+42,1.431534141667733899e-02
1.243995942383853272e+42,1.127104283818535641e-02
1.271806042910579588e+42,8.582910397077798612e-03
1.300237851004816932e+42,6.254954590280077491e-03
1.329305265224700262e+42,4.290648557526677807e-03
1.359022494837034451e+42,2.692922899701066190e-03
1.389404066763308997e+42,1.464161306586472203e-03
1.420464832680990028e+42,6.061970005779707734e-04
1.452219976283683500e+42,1.203100016442962495e-04
1.484685020703368264e+42,7.225217639273625537e-06
1.517875836098790091e+42,2.671113627864159777e-04
1.551808647413380748e+42,8.995807059722215216e-04
1.586500042306606754e+42,1.903689649210603537e-03
1.621966979262757339e+42,3.277940135425766541e-03
1.658226795880747092e+42,5.020281883437852956e-03
1.695297217349500984e+42,7.128115446840532429e-03
1.733196365112682941e+42,9.598296092176559005e-03
1.771942765727120872e+42,1.242713849065043424e-02
1.811555359919416302e+42,1.561042221638536676e-02
1.852053511844722918e+42,1.914339804296490144e-02
1.893457018552804876e+42,2.302079502894739671e-02
1.935786119665564346e+42,2.723682838171785289e-02
1.979061507270911780e+42,3.178520808798793867e-02
2.023304336037982326e+42,3.665914829801696778e-02
2.068536233558157149e+42,4.185137744961146128e-02
2.114779310917585117e+42,4.735414911677640615e-02
2.162056173505900341e+42,5.315925356679324087e-02
2.210389932066565500e+42,5.925803000854616004e-02
2.259804213994434272e+42,6.564137951382145730e-02
2.310323174885514326e+42,7.229977859218890412e-02
2.361971510345288648e+42,7.922329339938798121e-02
2.414774468060842503e+42,8.640159455788279375e-02
2.468757860142858228e+42,9.382397256755317660e-02
2.523948075743726373e+42,1.014793537834757370e-01
2.580372093957335843e+42,1.093563169369741184e-01
2.638057497007648545e+42,1.174431101753561357e-01
2.697032483731909012e+42,1.257276685947779360e-01
2.757325883365271078e+42,1.341976322402144151e-01
2.818967169633814605e+42,1.428403645456210735e-01
2.881986475162165170e+42,1.516429711867537666e-01
2.946414606203652226e+42,1.605923193185438969e-01
3.012283057699546073e+42,1.696750571683547648e-01
3.079624028674940244e+42,1.788776339558700579e-01
3.148470437979069976e+42,1.881863201098264438e-01
3.218855940377012530e+42,1.975872277515560438e-01
3.290814943001620632e+42,2.070663314146715117e-01
3.364382622173002794e+42,2.166094889700640180e-01
3.439594940593999444e+42,2.262024627248757358e-01
3.516488664930355735e+42,2.358309406641455053e-01
3.595101383783344246e+42,2.454805578032664692e-01
3.675471526064734293e+42,2.551369176194780986e-01
3.757638379782265864e+42,2.647856135304461067e-01
3.841642111245068722e+42,2.744122503878080321e-01
3.927523784698746355e+42,2.840024659537377372e-01
4.015325382398781063e+42,2.935419523282685739e-01
4.105089825133315623e+42,3.030164772956833730e-01
4.196860993204354663e+42,3.124119055579451798e-01
4.290683747878406521e+42,3.217142198235138362e-01
4.386603953315989402e+42,3.309095417200991207e-01
4.484668498992056897e+42,3.399841525002243459e-01
4.584925322617307033e+42,3.489245135085460858e-01
4.687423433571896994e+42,3.577172863805589964e-01
4.792212936863412449e+42,3.663493529424775019e-01
4.899345057619660402e+42,3.748078347825534173e-01
5.008872166129779725e+42,3.830801124647497113e-01
5.120847803444770611e+42,3.911538443560031442e-01
5.235326707550328653e+42,3.990169850390559159e-01
5.352364840125212187e+42,4.066578032833245704e-01
5.472019413896947888e+42,4.140648995470262439e-01
5.594348920609944064e+42,4.212272229844733484e-01
5.719413159618414575e+42,4.281340879331423377e-01
5.847273267118499471e+42,4.347751898558631090e-01
5.977991746034365211e+42,4.411406207144710767e-01
6.111632496571461724e+42,4.472208837518588664e-01
6.248260847453767951e+42,4.530069076604348877e-01
6.387943587858888949e+42,4.584900601158642397e-01
6.530749000067054446e+42,4.636621606558532505e-01
6.676746892840546584e+42,4.685154928848301870e-01
6.826008635548263585e+42,4.730428159861976289e-01
6.978607193054221153e+42,4.772373755251288485e-01
7.134617161385479509e+42,4.810929135256946099e-01
7.294114804197413981e+42,4.846036778072867479e-01
7.457178090054799219e+42,4.877644305664614044e-01
7.623886730545113463e+42,4.905704561913644679e-01
7.794322219245100404e+42,4.930175682970650564e-01
7.968567871557830678e+42,4.951021159713454023e-01
8.146708865440337427e+42,4.968209892215899592e-01
8.328832283042393049e+42,4.981716236146765397e-01
8.515027153274817998e+42,4.991520041029075538e-01
8.705384495330749630e+42,4.997606680303240956e-01
8.899997363179180491e+42,4.999967073148806618e-01
9.098960891053164093e+42,4.998597698032341552e-01
9.302372339955661879e+42,4.993500597961331722e-01
9.510331145203576217e+42,4.984683377436145424e-01
9.722938965036122147e+42,4.972159191104690290e-01
9.940299730309138707e+42,4.955946724136638393e-01
1.016251969530030041e+43,4.936070164346543776e-01
1.038970748965095204e+43,4.912559166107279829e-01
1.062197417146745379e+43,4.885448806108053099e-01
1.085943328161129668e+43,4.854779531022468397e-01
1.110220089920206751e+43,4.820597097164975309e-01
1.135039569836118741e+43,4.782952502225941704e-01
1.160413900622511341e+43,4.741901909186731490e-01
1.186355486225359854e+43,4.697506562528712126e-01
1.212877007886565382e+43,4.649832696860827230e-01
1.239991430343015334e+43,4.598951438102606426e-01
1.267712008164223149e+43,4.544938697369453884e-01
1.296052292231752022e+43,4.487875057718516691e-01
1.325026136363282261e+43,4.427845653925149838e-01
1.354647704084971733e+43,4.364940045467735619e-01
1.384931475555108671e+43,4.299252082911626527e-01
1.415892254642546112e+43,4.230879767890828314e-01
1.447545176163492382e+43,4.159925106896806279e-01
1.479905713279852756e+43,4.086493959092443728e-01
1.512989685063195365e+43,4.010695878377535939e-01
1.546813264227696909e+43,3.932643949942765116e-01
1.581392985035960011e+43,3.852454621554776137e-01
1.616745751381698284e+43,3.770247529824201638e-01
1.652888845052853136e+43,3.686145321717305690e-01
1.689839934179697691e+43,3.600273471575209938e-01
1.727617081871669872e+43,3.512760093915480164e-01
